node_id,feat
32244,"1.0,0.0"
36723,"1.0,0.0"
40764,"1.0,0.0"
40788,"1.0,0.0"
46103,"1.0,0.0"
46788,"1.0,0.0"
46811,"1.0,0.0"
53264,"1.0,0.0"
53355,"1.0,0.0"
53599,"1.0,0.0"
53766,"1.0,0.0"
55133,"1.0,0.0"
55219,"1.0,0.0"
63014,"1.0,0.0"
63311,"1.0,0.0"
64243,"1.0,0.0"
393713,"1.0,0.0"
393853,"1.0,0.0"
394316,"1.0,0.0"
394673,"1.0,0.0"
395514,"1.0,0.0"
396939,"1.0,0.0"
4777,"1.0,0.0"
6894,"1.0,0.0"
7500,"1.0,0.0"
38001,"1.0,0.0"
226,"1.0,0.0"
2500,"1.0,0.0"
2514,"1.0,0.0"
2518,"1.0,0.0"
2527,"1.0,0.0"
3462,"1.0,0.0"
4673,"1.0,0.0"
4685,"1.0,0.0"
4693,"1.0,0.0"
4713,"1.0,0.0"
4718,"1.0,0.0"
4862,"1.0,0.0"
7479,"1.0,0.0"
7503,"1.0,0.0"
7506,"1.0,0.0"
7514,"1.0,0.0"
7516,"1.0,0.0"
7522,"1.0,0.0"
7524,"1.0,0.0"
7527,"1.0,0.0"
7529,"1.0,0.0"
7667,"1.0,0.0"
7670,"1.0,0.0"
7679,"1.0,0.0"
7682,"1.0,0.0"
7687,"1.0,0.0"
8002,"1.0,0.0"
8529,"1.0,0.0"
9351,"1.0,0.0"
9354,"1.0,0.0"
9357,"1.0,0.0"
9365,"1.0,0.0"
9366,"1.0,0.0"
9370,"1.0,0.0"
9593,"1.0,0.0"
9595,"1.0,0.0"
9597,"1.0,0.0"
9605,"1.0,0.0"
9824,"1.0,0.0"
9993,"1.0,0.0"
10000,"1.0,0.0"
10001,"1.0,0.0"
10002,"1.0,0.0"
10006,"1.0,0.0"
10010,"1.0,0.0"
10011,"1.0,0.0"
10019,"1.0,0.0"
10100,"1.0,0.0"
12654,"1.0,0.0"
14492,"1.0,0.0"
16265,"1.0,0.0"
17504,"1.0,0.0"
17509,"1.0,0.0"
17511,"1.0,0.0"
17514,"1.0,0.0"
17534,"1.0,0.0"
17661,"1.0,0.0"
17675,"1.0,0.0"
17682,"1.0,0.0"
17686,"1.0,0.0"
17693,"1.0,0.0"
17694,"1.0,0.0"
17707,"1.0,0.0"
17939,"1.0,0.0"
17940,"1.0,0.0"
17941,"1.0,0.0"
18069,"1.0,0.0"
18077,"1.0,0.0"
18081,"1.0,0.0"
18088,"1.0,0.0"
18092,"1.0,0.0"
18126,"1.0,0.0"
18135,"1.0,0.0"
18139,"1.0,0.0"
18141,"1.0,0.0"
18149,"1.0,0.0"
18258,"1.0,0.0"
18271,"1.0,0.0"
18274,"1.0,0.0"
18278,"1.0,0.0"
18438,"1.0,0.0"
19637,"1.0,0.0"
21534,"1.0,0.0"
23616,"1.0,0.0"
23620,"1.0,0.0"
23624,"1.0,0.0"
23634,"1.0,0.0"
23637,"1.0,0.0"
23778,"1.0,0.0"
23783,"1.0,0.0"
23816,"1.0,0.0"
23820,"1.0,0.0"
23824,"1.0,0.0"
23827,"1.0,0.0"
23940,"1.0,0.0"
24251,"1.0,0.0"
24252,"1.0,0.0"
24253,"1.0,0.0"
24259,"1.0,0.0"
24271,"1.0,0.0"
24279,"1.0,0.0"
24284,"1.0,0.0"
24295,"1.0,0.0"
24319,"1.0,0.0"
24572,"1.0,0.0"
27257,"1.0,0.0"
30437,"1.0,0.0"
31109,"1.0,0.0"
31747,"1.0,0.0"
32528,"1.0,0.0"
35967,"1.0,0.0"
37888,"1.0,0.0"
37891,"1.0,0.0"
37892,"1.0,0.0"
37900,"1.0,0.0"
38627,"1.0,0.0"
38628,"1.0,0.0"
38631,"1.0,0.0"
38634,"1.0,0.0"
38636,"1.0,0.0"
38641,"1.0,0.0"
38642,"1.0,0.0"
38643,"1.0,0.0"
38648,"1.0,0.0"
45676,"1.0,0.0"
45678,"1.0,0.0"
45687,"1.0,0.0"
48951,"1.0,0.0"
53813,"1.0,0.0"
55388,"1.0,0.0"
56197,"1.0,0.0"
58645,"1.0,0.0"
59093,"1.0,0.0"
59094,"1.0,0.0"
59107,"1.0,0.0"
59116,"1.0,0.0"
59123,"1.0,0.0"
63210,"1.0,0.0"
131160,"1.0,0.0"
131314,"1.0,0.0"
131894,"1.0,0.0"
131903,"1.0,0.0"
131906,"1.0,0.0"
131912,"1.0,0.0"
131917,"1.0,0.0"
131920,"1.0,0.0"
131927,"1.0,0.0"
131931,"1.0,0.0"
131932,"1.0,0.0"
131933,"1.0,0.0"
131940,"1.0,0.0"
131944,"1.0,0.0"
131945,"1.0,0.0"
131954,"1.0,0.0"
131955,"1.0,0.0"
131959,"1.0,0.0"
132095,"1.0,0.0"
132119,"1.0,0.0"
132451,"1.0,0.0"
132499,"1.0,0.0"
132837,"1.0,0.0"
133203,"1.0,0.0"
134827,"1.0,0.0"
138384,"1.0,0.0"
139076,"1.0,0.0"
146977,"1.0,0.0"
394265,"1.0,0.0"
396417,"1.0,0.0"
2027,"1.0,0.0"
3399,"1.0,0.0"
3741,"1.0,0.0"
4608,"1.0,0.0"
5713,"1.0,0.0"
6082,"1.0,0.0"
6720,"1.0,0.0"
6908,"1.0,0.0"
8218,"1.0,0.0"
8426,"1.0,0.0"
9266,"1.0,0.0"
11039,"1.0,0.0"
11686,"1.0,0.0"
11708,"1.0,0.0"
12637,"1.0,0.0"
12779,"1.0,0.0"
13237,"1.0,0.0"
15547,"1.0,0.0"
15605,"1.0,0.0"
19996,"1.0,0.0"
20811,"1.0,0.0"
23673,"1.0,0.0"
24516,"1.0,0.0"
24961,"1.0,0.0"
29680,"1.0,0.0"
30844,"1.0,0.0"
31019,"1.0,0.0"
34224,"1.0,0.0"
35369,"1.0,0.0"
37662,"1.0,0.0"
37989,"1.0,0.0"
39120,"1.0,0.0"
39533,"1.0,0.0"
40630,"1.0,0.0"
41695,"1.0,0.0"
47692,"1.0,0.0"
49605,"1.0,0.0"
49709,"1.0,0.0"
50877,"1.0,0.0"
51184,"1.0,0.0"
52376,"1.0,0.0"
55720,"1.0,0.0"
58952,"1.0,0.0"
59890,"1.0,0.0"
61292,"1.0,0.0"
61955,"1.0,0.0"
63920,"1.0,0.0"
131477,"1.0,0.0"
135895,"1.0,0.0"
136557,"1.0,0.0"
198507,"1.0,0.0"
202032,"1.0,0.0"
204708,"1.0,0.0"
209102,"1.0,0.0"
328832,"1.0,0.0"
397131,"1.0,0.0"
5602,"1.0,0.0"
57111,"1.0,0.0"
201333,"1.0,0.0"
5392,"1.0,0.0"
8660,"1.0,0.0"
199181,"1.0,0.0"
271253,"1.0,0.0"
59318,"1.0,0.0"
132825,"1.0,0.0"
262589,"1.0,0.0"
263237,"1.0,0.0"
1221,"1.0,0.0"
9930,"1.0,0.0"
24441,"1.0,0.0"
26615,"1.0,0.0"
51519,"1.0,0.0"
52863,"1.0,0.0"
59919,"1.0,0.0"
262818,"1.0,0.0"
263047,"1.0,0.0"
64112,"1.0,0.0"
263779,"1.0,0.0"
12,"1.0,0.0"
97,"1.0,0.0"
260,"1.0,0.0"
288,"1.0,0.0"
1213,"1.0,0.0"
1261,"1.0,0.0"
1313,"1.0,0.0"
1341,"1.0,0.0"
1445,"1.0,0.0"
1449,"1.0,0.0"
2200,"1.0,0.0"
2484,"1.0,0.0"
2609,"1.0,0.0"
2611,"1.0,0.0"
2728,"1.0,0.0"
2734,"1.0,0.0"
3165,"1.0,0.0"
3252,"1.0,0.0"
3255,"1.0,0.0"
3352,"1.0,0.0"
3584,"1.0,0.0"
3925,"1.0,0.0"
4058,"1.0,0.0"
4150,"1.0,0.0"
4385,"1.0,0.0"
4436,"1.0,0.0"
4540,"1.0,0.0"
4589,"1.0,0.0"
4844,"1.0,0.0"
4867,"1.0,0.0"
4889,"1.0,0.0"
5008,"1.0,0.0"
5009,"1.0,0.0"
5409,"1.0,0.0"
5459,"1.0,0.0"
5463,"1.0,0.0"
5697,"1.0,0.0"
5742,"1.0,0.0"
5777,"1.0,0.0"
6059,"1.0,0.0"
6071,"1.0,0.0"
6072,"1.0,0.0"
6095,"1.0,0.0"
6142,"1.0,0.0"
6169,"1.0,0.0"
6267,"1.0,0.0"
6566,"1.0,0.0"
6597,"1.0,0.0"
6713,"1.0,0.0"
6717,"1.0,0.0"
6752,"1.0,0.0"
6805,"1.0,0.0"
7148,"1.0,0.0"
7153,"1.0,0.0"
7303,"1.0,0.0"
7334,"1.0,0.0"
7768,"1.0,0.0"
7775,"1.0,0.0"
7784,"1.0,0.0"
8038,"1.0,0.0"
8111,"1.0,0.0"
8131,"1.0,0.0"
8217,"1.0,0.0"
8245,"1.0,0.0"
8247,"1.0,0.0"
8304,"1.0,0.0"
8308,"1.0,0.0"
8318,"1.0,0.0"
8323,"1.0,0.0"
8328,"1.0,0.0"
8368,"1.0,0.0"
8399,"1.0,0.0"
8452,"1.0,0.0"
8453,"1.0,0.0"
8476,"1.0,0.0"
8554,"1.0,0.0"
8582,"1.0,0.0"
8587,"1.0,0.0"
8612,"1.0,0.0"
8816,"1.0,0.0"
8822,"1.0,0.0"
8851,"1.0,0.0"
8918,"1.0,0.0"
8922,"1.0,0.0"
8928,"1.0,0.0"
8978,"1.0,0.0"
9142,"1.0,0.0"
9186,"1.0,0.0"
9381,"1.0,0.0"
9744,"1.0,0.0"
10030,"1.0,0.0"
10098,"1.0,0.0"
10325,"1.0,0.0"
10561,"1.0,0.0"
10674,"1.0,0.0"
10780,"1.0,0.0"
10835,"1.0,0.0"
11013,"1.0,0.0"
11049,"1.0,0.0"
11174,"1.0,0.0"
11251,"1.0,0.0"
11323,"1.0,0.0"
11522,"1.0,0.0"
11528,"1.0,0.0"
11533,"1.0,0.0"
11647,"1.0,0.0"
11711,"1.0,0.0"
11759,"1.0,0.0"
11807,"1.0,0.0"
11852,"1.0,0.0"
11866,"1.0,0.0"
11954,"1.0,0.0"
12042,"1.0,0.0"
12059,"1.0,0.0"
12105,"1.0,0.0"
12132,"1.0,0.0"
12133,"1.0,0.0"
12287,"1.0,0.0"
12360,"1.0,0.0"
12409,"1.0,0.0"
12470,"1.0,0.0"
12508,"1.0,0.0"
12541,"1.0,0.0"
12546,"1.0,0.0"
12581,"1.0,0.0"
12625,"1.0,0.0"
12684,"1.0,0.0"
12693,"1.0,0.0"
12732,"1.0,0.0"
12754,"1.0,0.0"
12775,"1.0,0.0"
12801,"1.0,0.0"
12902,"1.0,0.0"
12905,"1.0,0.0"
12945,"1.0,0.0"
12963,"1.0,0.0"
13039,"1.0,0.0"
13105,"1.0,0.0"
13126,"1.0,0.0"
13194,"1.0,0.0"
13331,"1.0,0.0"
13448,"1.0,0.0"
13491,"1.0,0.0"
13511,"1.0,0.0"
13628,"1.0,0.0"
13821,"1.0,0.0"
13860,"1.0,0.0"
13971,"1.0,0.0"
14012,"1.0,0.0"
14014,"1.0,0.0"
14037,"1.0,0.0"
14049,"1.0,0.0"
14193,"1.0,0.0"
14201,"1.0,0.0"
14237,"1.0,0.0"
14335,"1.0,0.0"
14361,"1.0,0.0"
14365,"1.0,0.0"
14398,"1.0,0.0"
14544,"1.0,0.0"
14585,"1.0,0.0"
14601,"1.0,0.0"
14707,"1.0,0.0"
14743,"1.0,0.0"
14746,"1.0,0.0"
14753,"1.0,0.0"
14821,"1.0,0.0"
14879,"1.0,0.0"
14923,"1.0,0.0"
14944,"1.0,0.0"
14973,"1.0,0.0"
14987,"1.0,0.0"
15238,"1.0,0.0"
15247,"1.0,0.0"
15277,"1.0,0.0"
15317,"1.0,0.0"
15435,"1.0,0.0"
15447,"1.0,0.0"
15562,"1.0,0.0"
15568,"1.0,0.0"
15703,"1.0,0.0"
15735,"1.0,0.0"
15782,"1.0,0.0"
15919,"1.0,0.0"
15966,"1.0,0.0"
15967,"1.0,0.0"
15989,"1.0,0.0"
15994,"1.0,0.0"
16097,"1.0,0.0"
16162,"1.0,0.0"
16168,"1.0,0.0"
16189,"1.0,0.0"
16236,"1.0,0.0"
16238,"1.0,0.0"
16260,"1.0,0.0"
16297,"1.0,0.0"
16360,"1.0,0.0"
16364,"1.0,0.0"
16406,"1.0,0.0"
16633,"1.0,0.0"
16647,"1.0,0.0"
16668,"1.0,0.0"
16740,"1.0,0.0"
16761,"1.0,0.0"
16820,"1.0,0.0"
16832,"1.0,0.0"
16876,"1.0,0.0"
17014,"1.0,0.0"
17035,"1.0,0.0"
17204,"1.0,0.0"
17240,"1.0,0.0"
17303,"1.0,0.0"
17330,"1.0,0.0"
17466,"1.0,0.0"
18119,"1.0,0.0"
18451,"1.0,0.0"
18484,"1.0,0.0"
18485,"1.0,0.0"
18608,"1.0,0.0"
18670,"1.0,0.0"
18712,"1.0,0.0"
18723,"1.0,0.0"
18880,"1.0,0.0"
18882,"1.0,0.0"
18919,"1.0,0.0"
18929,"1.0,0.0"
18990,"1.0,0.0"
19165,"1.0,0.0"
19186,"1.0,0.0"
19207,"1.0,0.0"
19208,"1.0,0.0"
19214,"1.0,0.0"
19231,"1.0,0.0"
19305,"1.0,0.0"
19380,"1.0,0.0"
19515,"1.0,0.0"
19683,"1.0,0.0"
19710,"1.0,0.0"
19740,"1.0,0.0"
19750,"1.0,0.0"
19752,"1.0,0.0"
19773,"1.0,0.0"
19803,"1.0,0.0"
19808,"1.0,0.0"
19810,"1.0,0.0"
19905,"1.0,0.0"
19920,"1.0,0.0"
19936,"1.0,0.0"
19950,"1.0,0.0"
19966,"1.0,0.0"
19969,"1.0,0.0"
19993,"1.0,0.0"
20054,"1.0,0.0"
20284,"1.0,0.0"
20285,"1.0,0.0"
20331,"1.0,0.0"
20355,"1.0,0.0"
20384,"1.0,0.0"
20565,"1.0,0.0"
20640,"1.0,0.0"
20681,"1.0,0.0"
20847,"1.0,0.0"
20857,"1.0,0.0"
20924,"1.0,0.0"
20928,"1.0,0.0"
21034,"1.0,0.0"
21057,"1.0,0.0"
21069,"1.0,0.0"
21094,"1.0,0.0"
21235,"1.0,0.0"
21488,"1.0,0.0"
21509,"1.0,0.0"
21513,"1.0,0.0"
21570,"1.0,0.0"
21589,"1.0,0.0"
21636,"1.0,0.0"
21646,"1.0,0.0"
21743,"1.0,0.0"
21777,"1.0,0.0"
21802,"1.0,0.0"
21886,"1.0,0.0"
22023,"1.0,0.0"
22075,"1.0,0.0"
22317,"1.0,0.0"
22332,"1.0,0.0"
22356,"1.0,0.0"
22393,"1.0,0.0"
22404,"1.0,0.0"
22413,"1.0,0.0"
22418,"1.0,0.0"
22512,"1.0,0.0"
22541,"1.0,0.0"
22549,"1.0,0.0"
22612,"1.0,0.0"
22645,"1.0,0.0"
22768,"1.0,0.0"
22792,"1.0,0.0"
22838,"1.0,0.0"
22915,"1.0,0.0"
22973,"1.0,0.0"
23029,"1.0,0.0"
23114,"1.0,0.0"
23136,"1.0,0.0"
23241,"1.0,0.0"
23247,"1.0,0.0"
23316,"1.0,0.0"
23340,"1.0,0.0"
23507,"1.0,0.0"
23528,"1.0,0.0"
24331,"1.0,0.0"
24413,"1.0,0.0"
24514,"1.0,0.0"
24637,"1.0,0.0"
24730,"1.0,0.0"
24750,"1.0,0.0"
24753,"1.0,0.0"
24776,"1.0,0.0"
24817,"1.0,0.0"
24953,"1.0,0.0"
24958,"1.0,0.0"
24993,"1.0,0.0"
25003,"1.0,0.0"
25089,"1.0,0.0"
25194,"1.0,0.0"
25198,"1.0,0.0"
25220,"1.0,0.0"
25268,"1.0,0.0"
25376,"1.0,0.0"
25441,"1.0,0.0"
25459,"1.0,0.0"
25542,"1.0,0.0"
25575,"1.0,0.0"
25596,"1.0,0.0"
25653,"1.0,0.0"
25657,"1.0,0.0"
25738,"1.0,0.0"
25841,"1.0,0.0"
25844,"1.0,0.0"
25864,"1.0,0.0"
25898,"1.0,0.0"
25940,"1.0,0.0"
25981,"1.0,0.0"
26008,"1.0,0.0"
26063,"1.0,0.0"
26120,"1.0,0.0"
26156,"1.0,0.0"
26245,"1.0,0.0"
26342,"1.0,0.0"
26380,"1.0,0.0"
26462,"1.0,0.0"
26512,"1.0,0.0"
26546,"1.0,0.0"
26577,"1.0,0.0"
26582,"1.0,0.0"
26637,"1.0,0.0"
26646,"1.0,0.0"
26669,"1.0,0.0"
26688,"1.0,0.0"
26744,"1.0,0.0"
26848,"1.0,0.0"
26863,"1.0,0.0"
26878,"1.0,0.0"
26914,"1.0,0.0"
27177,"1.0,0.0"
27263,"1.0,0.0"
27299,"1.0,0.0"
27385,"1.0,0.0"
27401,"1.0,0.0"
27471,"1.0,0.0"
27536,"1.0,0.0"
27553,"1.0,0.0"
27592,"1.0,0.0"
28513,"1.0,0.0"
28634,"1.0,0.0"
28663,"1.0,0.0"
28757,"1.0,0.0"
28780,"1.0,0.0"
28786,"1.0,0.0"
28806,"1.0,0.0"
28928,"1.0,0.0"
28929,"1.0,0.0"
28971,"1.0,0.0"
29019,"1.0,0.0"
29097,"1.0,0.0"
29152,"1.0,0.0"
29177,"1.0,0.0"
29259,"1.0,0.0"
29286,"1.0,0.0"
29396,"1.0,0.0"
29430,"1.0,0.0"
29446,"1.0,0.0"
29457,"1.0,0.0"
29617,"1.0,0.0"
29646,"1.0,0.0"
30012,"1.0,0.0"
30079,"1.0,0.0"
30146,"1.0,0.0"
30148,"1.0,0.0"
30197,"1.0,0.0"
30215,"1.0,0.0"
30238,"1.0,0.0"
30303,"1.0,0.0"
30366,"1.0,0.0"
30367,"1.0,0.0"
30371,"1.0,0.0"
30475,"1.0,0.0"
30600,"1.0,0.0"
30607,"1.0,0.0"
30742,"1.0,0.0"
30762,"1.0,0.0"
30838,"1.0,0.0"
30914,"1.0,0.0"
30925,"1.0,0.0"
30931,"1.0,0.0"
30937,"1.0,0.0"
30967,"1.0,0.0"
31080,"1.0,0.0"
31084,"1.0,0.0"
31122,"1.0,0.0"
31131,"1.0,0.0"
31221,"1.0,0.0"
31235,"1.0,0.0"
31241,"1.0,0.0"
31242,"1.0,0.0"
31250,"1.0,0.0"
31293,"1.0,0.0"
31298,"1.0,0.0"
31402,"1.0,0.0"
31424,"1.0,0.0"
31428,"1.0,0.0"
31562,"1.0,0.0"
31570,"1.0,0.0"
31595,"1.0,0.0"
31618,"1.0,0.0"
31631,"1.0,0.0"
31641,"1.0,0.0"
31743,"1.0,0.0"
31798,"1.0,0.0"
31858,"1.0,0.0"
31980,"1.0,0.0"
31983,"1.0,0.0"
32030,"1.0,0.0"
32155,"1.0,0.0"
32212,"1.0,0.0"
32256,"1.0,0.0"
32286,"1.0,0.0"
32389,"1.0,0.0"
32402,"1.0,0.0"
32432,"1.0,0.0"
32489,"1.0,0.0"
32613,"1.0,0.0"
32624,"1.0,0.0"
32627,"1.0,0.0"
32641,"1.0,0.0"
32662,"1.0,0.0"
32669,"1.0,0.0"
32671,"1.0,0.0"
32780,"1.0,0.0"
32880,"1.0,0.0"
32886,"1.0,0.0"
32987,"1.0,0.0"
33007,"1.0,0.0"
33016,"1.0,0.0"
33089,"1.0,0.0"
33247,"1.0,0.0"
33280,"1.0,0.0"
33288,"1.0,0.0"
33360,"1.0,0.0"
33368,"1.0,0.0"
33371,"1.0,0.0"
33419,"1.0,0.0"
33445,"1.0,0.0"
33494,"1.0,0.0"
33619,"1.0,0.0"
33675,"1.0,0.0"
33802,"1.0,0.0"
33835,"1.0,0.0"
33923,"1.0,0.0"
34002,"1.0,0.0"
34006,"1.0,0.0"
34074,"1.0,0.0"
34191,"1.0,0.0"
34245,"1.0,0.0"
34290,"1.0,0.0"
34386,"1.0,0.0"
34393,"1.0,0.0"
34510,"1.0,0.0"
34569,"1.0,0.0"
34589,"1.0,0.0"
34697,"1.0,0.0"
34762,"1.0,0.0"
34764,"1.0,0.0"
34895,"1.0,0.0"
34966,"1.0,0.0"
34968,"1.0,0.0"
34973,"1.0,0.0"
34979,"1.0,0.0"
35056,"1.0,0.0"
35066,"1.0,0.0"
35070,"1.0,0.0"
35180,"1.0,0.0"
35228,"1.0,0.0"
35289,"1.0,0.0"
35311,"1.0,0.0"
35313,"1.0,0.0"
35327,"1.0,0.0"
35370,"1.0,0.0"
35421,"1.0,0.0"
35426,"1.0,0.0"
35444,"1.0,0.0"
35461,"1.0,0.0"
35491,"1.0,0.0"
35514,"1.0,0.0"
35695,"1.0,0.0"
35825,"1.0,0.0"
35838,"1.0,0.0"
35872,"1.0,0.0"
35906,"1.0,0.0"
35928,"1.0,0.0"
35953,"1.0,0.0"
35985,"1.0,0.0"
36007,"1.0,0.0"
36062,"1.0,0.0"
36073,"1.0,0.0"
36077,"1.0,0.0"
36184,"1.0,0.0"
36306,"1.0,0.0"
36385,"1.0,0.0"
36421,"1.0,0.0"
36473,"1.0,0.0"
36483,"1.0,0.0"
36613,"1.0,0.0"
36657,"1.0,0.0"
36853,"1.0,0.0"
36884,"1.0,0.0"
37518,"1.0,0.0"
38949,"1.0,0.0"
38963,"1.0,0.0"
39090,"1.0,0.0"
39116,"1.0,0.0"
39244,"1.0,0.0"
39271,"1.0,0.0"
39477,"1.0,0.0"
39512,"1.0,0.0"
39545,"1.0,0.0"
39591,"1.0,0.0"
39636,"1.0,0.0"
39686,"1.0,0.0"
39729,"1.0,0.0"
39816,"1.0,0.0"
39829,"1.0,0.0"
39964,"1.0,0.0"
40029,"1.0,0.0"
40089,"1.0,0.0"
40123,"1.0,0.0"
40224,"1.0,0.0"
40317,"1.0,0.0"
40490,"1.0,0.0"
40523,"1.0,0.0"
40528,"1.0,0.0"
40584,"1.0,0.0"
40729,"1.0,0.0"
40841,"1.0,0.0"
40858,"1.0,0.0"
40885,"1.0,0.0"
40889,"1.0,0.0"
40922,"1.0,0.0"
40988,"1.0,0.0"
41000,"1.0,0.0"
41041,"1.0,0.0"
41073,"1.0,0.0"
41135,"1.0,0.0"
41160,"1.0,0.0"
41319,"1.0,0.0"
41354,"1.0,0.0"
41364,"1.0,0.0"
41410,"1.0,0.0"
41488,"1.0,0.0"
41495,"1.0,0.0"
41508,"1.0,0.0"
41538,"1.0,0.0"
41803,"1.0,0.0"
41887,"1.0,0.0"
41935,"1.0,0.0"
41960,"1.0,0.0"
41966,"1.0,0.0"
42177,"1.0,0.0"
42266,"1.0,0.0"
42293,"1.0,0.0"
42344,"1.0,0.0"
42385,"1.0,0.0"
42392,"1.0,0.0"
42459,"1.0,0.0"
42463,"1.0,0.0"
42467,"1.0,0.0"
42475,"1.0,0.0"
42543,"1.0,0.0"
42739,"1.0,0.0"
42804,"1.0,0.0"
42816,"1.0,0.0"
42830,"1.0,0.0"
42836,"1.0,0.0"
42845,"1.0,0.0"
42944,"1.0,0.0"
43142,"1.0,0.0"
43187,"1.0,0.0"
43205,"1.0,0.0"
43251,"1.0,0.0"
43311,"1.0,0.0"
43338,"1.0,0.0"
43406,"1.0,0.0"
43438,"1.0,0.0"
43520,"1.0,0.0"
43545,"1.0,0.0"
43829,"1.0,0.0"
43843,"1.0,0.0"
43984,"1.0,0.0"
44062,"1.0,0.0"
44086,"1.0,0.0"
44124,"1.0,0.0"
44384,"1.0,0.0"
44411,"1.0,0.0"
44426,"1.0,0.0"
44454,"1.0,0.0"
44608,"1.0,0.0"
44765,"1.0,0.0"
44767,"1.0,0.0"
44776,"1.0,0.0"
44784,"1.0,0.0"
44806,"1.0,0.0"
44814,"1.0,0.0"
44829,"1.0,0.0"
44942,"1.0,0.0"
44946,"1.0,0.0"
44965,"1.0,0.0"
44976,"1.0,0.0"
45187,"1.0,0.0"
45217,"1.0,0.0"
45530,"1.0,0.0"
46130,"1.0,0.0"
46160,"1.0,0.0"
46168,"1.0,0.0"
46281,"1.0,0.0"
46340,"1.0,0.0"
46379,"1.0,0.0"
46395,"1.0,0.0"
46401,"1.0,0.0"
46455,"1.0,0.0"
46475,"1.0,0.0"
46558,"1.0,0.0"
46621,"1.0,0.0"
46632,"1.0,0.0"
46762,"1.0,0.0"
46852,"1.0,0.0"
46889,"1.0,0.0"
46922,"1.0,0.0"
46956,"1.0,0.0"
46994,"1.0,0.0"
47242,"1.0,0.0"
47443,"1.0,0.0"
47494,"1.0,0.0"
47544,"1.0,0.0"
47674,"1.0,0.0"
47762,"1.0,0.0"
47793,"1.0,0.0"
47794,"1.0,0.0"
47836,"1.0,0.0"
47866,"1.0,0.0"
47874,"1.0,0.0"
47887,"1.0,0.0"
47961,"1.0,0.0"
47969,"1.0,0.0"
48134,"1.0,0.0"
48135,"1.0,0.0"
48137,"1.0,0.0"
48305,"1.0,0.0"
48339,"1.0,0.0"
48345,"1.0,0.0"
48374,"1.0,0.0"
48468,"1.0,0.0"
48505,"1.0,0.0"
48582,"1.0,0.0"
48846,"1.0,0.0"
48849,"1.0,0.0"
48967,"1.0,0.0"
49088,"1.0,0.0"
49137,"1.0,0.0"
49158,"1.0,0.0"
49216,"1.0,0.0"
49229,"1.0,0.0"
49233,"1.0,0.0"
49415,"1.0,0.0"
49567,"1.0,0.0"
49607,"1.0,0.0"
49650,"1.0,0.0"
49683,"1.0,0.0"
49744,"1.0,0.0"
49761,"1.0,0.0"
49823,"1.0,0.0"
49838,"1.0,0.0"
50020,"1.0,0.0"
50121,"1.0,0.0"
50153,"1.0,0.0"
50173,"1.0,0.0"
50185,"1.0,0.0"
50202,"1.0,0.0"
50292,"1.0,0.0"
50314,"1.0,0.0"
50326,"1.0,0.0"
50331,"1.0,0.0"
50411,"1.0,0.0"
50429,"1.0,0.0"
50584,"1.0,0.0"
50622,"1.0,0.0"
50625,"1.0,0.0"
50823,"1.0,0.0"
50835,"1.0,0.0"
50965,"1.0,0.0"
51055,"1.0,0.0"
51060,"1.0,0.0"
51068,"1.0,0.0"
51088,"1.0,0.0"
51269,"1.0,0.0"
51270,"1.0,0.0"
51294,"1.0,0.0"
51337,"1.0,0.0"
51390,"1.0,0.0"
51394,"1.0,0.0"
51399,"1.0,0.0"
51483,"1.0,0.0"
51510,"1.0,0.0"
51580,"1.0,0.0"
51582,"1.0,0.0"
51606,"1.0,0.0"
51664,"1.0,0.0"
51752,"1.0,0.0"
51796,"1.0,0.0"
51809,"1.0,0.0"
51823,"1.0,0.0"
51863,"1.0,0.0"
51871,"1.0,0.0"
51890,"1.0,0.0"
51934,"1.0,0.0"
51944,"1.0,0.0"
51960,"1.0,0.0"
52030,"1.0,0.0"
52106,"1.0,0.0"
52183,"1.0,0.0"
52347,"1.0,0.0"
52579,"1.0,0.0"
52580,"1.0,0.0"
52873,"1.0,0.0"
53276,"1.0,0.0"
53321,"1.0,0.0"
53398,"1.0,0.0"
53502,"1.0,0.0"
53560,"1.0,0.0"
53582,"1.0,0.0"
53699,"1.0,0.0"
53722,"1.0,0.0"
53726,"1.0,0.0"
53856,"1.0,0.0"
53913,"1.0,0.0"
54040,"1.0,0.0"
54092,"1.0,0.0"
54107,"1.0,0.0"
54119,"1.0,0.0"
54125,"1.0,0.0"
54128,"1.0,0.0"
54201,"1.0,0.0"
54235,"1.0,0.0"
54247,"1.0,0.0"
54312,"1.0,0.0"
54329,"1.0,0.0"
54359,"1.0,0.0"
54455,"1.0,0.0"
54489,"1.0,0.0"
54527,"1.0,0.0"
54531,"1.0,0.0"
54618,"1.0,0.0"
54652,"1.0,0.0"
54778,"1.0,0.0"
54913,"1.0,0.0"
55011,"1.0,0.0"
55943,"1.0,0.0"
56286,"1.0,0.0"
56320,"1.0,0.0"
56474,"1.0,0.0"
56511,"1.0,0.0"
56550,"1.0,0.0"
56647,"1.0,0.0"
56683,"1.0,0.0"
56778,"1.0,0.0"
56805,"1.0,0.0"
56837,"1.0,0.0"
56958,"1.0,0.0"
57141,"1.0,0.0"
57478,"1.0,0.0"
57546,"1.0,0.0"
57607,"1.0,0.0"
57626,"1.0,0.0"
57723,"1.0,0.0"
57795,"1.0,0.0"
57846,"1.0,0.0"
